"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases","Incidence.Per.100000"
"2015","Planning Area 3.1","XI Penha","Penha Circular","47816","November","7",14.64
"2015","Planning Area 3.1","XI Penha","Penha Circular","47816","December","4",8.37
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","March","2",15.98
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","April","6",47.95
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","May","2",15.98
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","June","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","August","1",7.99
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","October","1",7.99
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","December","1",7.99
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","April","3",27.24
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","May","1",9.08
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","June","3",27.24
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","August","1",9.08
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","September","1",9.08
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","November","1",9.08
"2015","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","December","2",18.16
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","April","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","May","3",192.8
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","June","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","October","1",64.27
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","December","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","April","3",61.51
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","May","2",41.01
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","June","2",41.01
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","July","1",20.5
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","October","1",20.5
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","November","2",41.01
"2015","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","December","3",61.51
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","January","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","March","7",36.01
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","April","7",36.01
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","May","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","June","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","July","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","October","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","December","1",5.14
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","February","1",4.35
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","March","4",17.41
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","April","16",69.65
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","May","16",69.65
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","June","4",17.41
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","July","4",17.41
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","August","1",4.35
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","November","2",8.71
"2015","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","December","8",34.83
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","January","1",4.02
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","February","2",8.05
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","March","1",4.02
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","April","9",36.22
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","May","4",16.1
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","June","2",8.05
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","July","1",4.02
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","August","2",8.05
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","September","3",12.07
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","October","4",16.1
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","December","3",12.07
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","March","4",12.42
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","April","9",27.94
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","May","6",18.63
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","June","4",12.42
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","August","1",3.1
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","September","1",3.1
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","November","2",6.21
"2015","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","December","3",9.31
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","April","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","May","1",15.44
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","June","1",15.44
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","December","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","March","2",17.01
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","April","11",93.57
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","May","3",25.52
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","June","3",25.52
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","July","2",17.01
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","August","2",17.01
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","October","1",8.51
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","November","1",8.51
"2015","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","December","1",8.51
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","March","7",29.34
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","April","2",8.38
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","May","6",25.15
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","June","4",16.77
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","July","3",12.58
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","August","1",4.19
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","September","2",8.38
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","October","1",4.19
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","November","3",12.58
"2015","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","December","1",4.19
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","April","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","May","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","June","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","September","1",16.81
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","October","1",16.81
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","December","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","April","1",28.34
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","May","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","June","1",28.34
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","December","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","January","1",3.38
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","March","2",6.76
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","April","7",23.68
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","May","7",23.68
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","June","1",3.38
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","July","2",6.76
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","August","2",6.76
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","October","1",3.38
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","November","2",6.76
"2015","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","December","1",3.38
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","January","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","February","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","March","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","April","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","May","1",49.6
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","June","2",99.21
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","July","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","August","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","September","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","October","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","November","0",0
"2015","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","December","0",0
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","January","2",2.89
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","February","1",1.45
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","March","13",18.8
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","April","55",79.55
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","May","142",205.37
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","June","71",102.69
"2015","Planning Area 3.1","XXIX Complexo do Alemão","Complexo do Alemão","69143","July","20",28.93
